backers_count,usd_pledged,duration,staff_pick,state,start_backers_count,category_pos,usd_goal,start_usd_pledged_amount,completed_time,AT,AU,BE,CA,CH,DE,DK,ES,FR,GB,HK,IE,IT,JP,LU,MX,NL,NO,NZ,SE,SG,US,art,comics,crafts,dance,design,fashion,film & video,food,games,journalism,music,photography,publishing,technology,theater,launched_month
0,0.0,4752000,0,0,0.0,2,4100.904,0.0,0.6729598063973063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
0,0.0,4752000,0,0,0.0,2,4100.904,0.0,0.6729598063973063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
524,30235.0,3456000,1,1,30.0,1,5000.0,2770.0,0.056026620370370366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
524,30235.0,3456000,1,1,30.0,1,5000.0,2770.0,0.056026620370370366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
524,30235.0,3456000,1,1,418.0,1,5000.0,23299.0,0.9310266203703704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
524,30235.0,3456000,1,1,418.0,1,5000.0,23299.0,0.9310266203703704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
40,948.0,704434,0,1,3.0,1,200.0,12.0,0.3458578092482759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
40,948.0,704434,0,1,3.0,1,200.0,12.0,0.3458578092482759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
1,50.0,3456000,0,0,1.0,2,10000.0,50.0,0.7993683449074074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
1,50.0,3456000,0,0,1.0,2,10000.0,50.0,0.7993683449074074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
4,10.4060717277,2592000,0,0,3.0,2,7830.0013,7.2740712077,0.7685243055555555,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
4,10.4060717277,2592000,0,0,3.0,2,7830.0013,7.2740712077,0.7685243055555555,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
8,168.76695462,2592000,0,0,8.0,2,6973.8411,140.87159022,0.7153530092592593,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
8,168.76695462,2592000,0,0,8.0,2,6973.8411,140.87159022,0.7153530092592593,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
36,2415.0,2592000,0,0,29.0,2,7000.0,1786.0,0.512483024691358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
36,2415.0,2592000,0,0,29.0,2,7000.0,1786.0,0.512483024691358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
10,162.0,2592000,0,0,5.0,2,325.0,62.0,0.2840520833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
10,162.0,2592000,0,0,5.0,2,325.0,62.0,0.2840520833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
1379,124212.0,2715761,0,1,296.0,3,10000.0,25821.0,0.2669458026682024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
1379,124212.0,2715761,0,1,296.0,3,10000.0,25821.0,0.2669458026682024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
14,622.0,2592000,0,1,5.0,3,500.0,264.0,0.18584760802469136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
14,622.0,2592000,0,1,5.0,3,500.0,264.0,0.18584760802469136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
1,1.0,1209600,0,0,1.0,5,550.0,1.0,-0.02132936507936508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
1,1.0,1209600,0,0,1.0,5,550.0,1.0,-0.02132936507936508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
13,645.0,4320000,0,0,3.0,6,1500.0,130.0,0.2800840277777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
13,645.0,4320000,0,0,3.0,6,1500.0,130.0,0.2800840277777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
13,645.0,4320000,0,0,12.0,6,1500.0,615.0,0.9800840277777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
13,645.0,4320000,0,0,12.0,6,1500.0,615.0,0.9800840277777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
23,1385.0,2592000,0,1,23.0,6,800.0,1385.0,0.9079656635802468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
23,1385.0,2592000,0,1,23.0,6,800.0,1385.0,0.9079656635802468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
0,0.0,4320000,0,0,0.0,5,5000.0,0.0,0.12473819444444445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
0,0.0,4320000,0,0,0.0,5,5000.0,0.0,0.12473819444444445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
0,0.0,4320000,0,0,0.0,5,5000.0,0.0,0.8247381944444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
0,0.0,4320000,0,0,0.0,5,5000.0,0.0,0.8247381944444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
1,6.386838,3888000,0,0,1.0,5,319.3419,6.386838,0.05201440329218107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
1,6.386838,3888000,0,0,1.0,5,319.3419,6.386838,0.05201440329218107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
1,6.386838,3888000,0,0,1.0,5,319.3419,6.386838,0.8297921810699589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
1,6.386838,3888000,0,0,1.0,5,319.3419,6.386838,0.8297921810699589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
0,0.0,4873579,0,0,0.0,5,7000.0,0.0,0.04111126545809558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
0,0.0,4873579,0,0,0.0,5,7000.0,0.0,0.04111126545809558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
0,0.0,4873579,0,0,0.0,5,7000.0,0.0,0.6615998222251039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
0,0.0,4873579,0,0,0.0,5,7000.0,0.0,0.6615998222251039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
3,36.0,5184000,0,0,0.0,5,3000.0,0.0,0.0003132716049382716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
3,36.0,5184000,0,0,0.0,5,3000.0,0.0,0.0003132716049382716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
3,36.0,5184000,0,0,2.0,5,3000.0,35.0,0.5836466049382716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
3,36.0,5184000,0,0,2.0,5,3000.0,35.0,0.5836466049382716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
3,160.0,3456000,0,0,0.0,5,1000.0,0.0,-0.004927662037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
3,160.0,3456000,0,0,0.0,5,1000.0,0.0,-0.004927662037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
3,160.0,3456000,0,0,3.0,5,1000.0,160.0,0.870072337962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
3,160.0,3456000,0,0,3.0,5,1000.0,160.0,0.870072337962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
68,2615.81,2592000,0,1,16.0,19,2000.0,486.0,0.47522723765432107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
68,2615.81,2592000,0,1,16.0,19,2000.0,486.0,0.47522723765432107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
27,5076.0,2592000,0,1,10.0,19,5000.0,1396.0,0.10964737654320987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
27,5076.0,2592000,0,1,10.0,19,5000.0,1396.0,0.10964737654320987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
29,3255.0,2592000,0,1,17.0,8,3000.0,1905.0,0.3624104938271605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
29,3255.0,2592000,0,1,17.0,8,3000.0,1905.0,0.3624104938271605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
46,5488.0,2592000,0,0,39.0,6,16000.0,5242.0,0.7402210648148149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
46,5488.0,2592000,0,0,39.0,6,16000.0,5242.0,0.7402210648148149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
9,818.72894514,2592000,0,0,8.0,6,2092.15233,783.85973964,0.7087272376543209,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
9,818.72894514,2592000,0,0,8.0,6,2092.15233,783.85973964,0.7087272376543209,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
4,73.86976298,2592000,0,0,3.0,6,1191.44779,72.67831519,0.244860725308642,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
4,73.86976298,2592000,0,0,3.0,6,1191.44779,72.67831519,0.244860725308642,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
3,40.0,5184000,0,0,1.0,4,10000.0,20.0,0.15188676697530865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3,40.0,5184000,0,0,1.0,4,10000.0,20.0,0.15188676697530865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3,40.0,5184000,0,0,2.0,4,10000.0,35.0,0.7352201003086419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3,40.0,5184000,0,0,2.0,4,10000.0,35.0,0.7352201003086419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3,109.27496475,5184000,0,0,2.0,4,774.99975,86.02497225,0.15034760802469135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3,109.27496475,5184000,0,0,2.0,4,774.99975,86.02497225,0.15034760802469135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3,109.27496475,5184000,0,0,4.0,4,774.99975,110.0499645,0.7336809413580246,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3,109.27496475,5184000,0,0,4.0,4,774.99975,110.0499645,0.7336809413580246,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2,2.8009047,2592000,0,0,2.0,4,14004.5235,2.8009047,0.7826195987654321,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2,2.8009047,2592000,0,0,2.0,4,14004.5235,2.8009047,0.7826195987654321,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4,8.0,2592000,0,0,2.0,4,13000.0,2.0,0.6066466049382716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4,8.0,2592000,0,0,2.0,4,13000.0,2.0,0.6066466049382716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
22,455.0,2592000,0,1,12.0,2,250.0,260.0,0.26217168209876546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
22,455.0,2592000,0,1,12.0,2,250.0,260.0,0.26217168209876546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
141,4500.0,2809790,0,1,46.0,2,2500.0,1281.0,0.2235932222692799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
141,4500.0,2809790,0,1,46.0,2,2500.0,1281.0,0.2235932222692799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1097,86093.66,2592001,0,1,711.0,2,10000.0,67218.66,0.2291669640559552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1097,86093.66,2592001,0,1,711.0,2,10000.0,67218.66,0.2291669640559552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
84,3257.10363328,2592000,0,1,58.0,2,1627.8735359999998,2344.13789184,0.18541628086419756,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
84,3257.10363328,2592000,0,1,58.0,2,1627.8735359999998,2344.13789184,0.18541628086419756,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
168,7503.0,2592000,0,1,95.0,2,3000.0,5863.0,0.16562152777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
168,7503.0,2592000,0,1,95.0,2,3000.0,5863.0,0.16562152777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
72,1899.92384334,1728000,0,1,37.0,2,1787.883165,576.89030124,0.22828703703703704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
72,1899.92384334,1728000,0,1,37.0,2,1787.883165,576.89030124,0.22828703703703704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
28,171.57350985,2592000,0,1,11.0,2,0.92317535,29.69699715,0.1094807098765432,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
103,4277.0,1915858,0,1,38.0,2,4000.0,1514.0,0.09429613259437808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
103,4277.0,1915858,0,1,38.0,2,4000.0,1514.0,0.09429613259437808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
26,1235.0,1286935,0,1,12.0,2,700.0,380.0,0.12471103824202465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
26,1235.0,1286935,0,1,12.0,2,700.0,380.0,0.12471103824202465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
38,1664.0,2419923,0,1,9.0,2,1500.0,287.0,0.04715976500078722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
38,1664.0,2419923,0,1,9.0,2,1500.0,287.0,0.04715976500078722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
25,795.72274301,5184000,0,1,14.0,1,569.3901559999998,493.94596033,0.2342077546296296,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
25,795.72274301,5184000,0,1,14.0,1,569.3901559999998,493.94596033,0.2342077546296296,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
25,795.72274301,5184000,0,1,20.0,1,569.3901559999998,623.48222082,0.817541087962963,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
25,795.72274301,5184000,0,1,20.0,1,569.3901559999998,623.48222082,0.817541087962963,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
564,18616.794206900002,5184000,0,1,238.0,5,5493.723666,7495.7157587,0.255804012345679,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
564,18616.794206900002,5184000,0,1,238.0,5,5493.723666,7495.7157587,0.255804012345679,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
564,18616.794206900002,5184000,0,1,514.0,5,5493.723666,16847.4192424,0.8391373456790123,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
564,18616.794206900002,5184000,0,1,514.0,5,5493.723666,16811.53681305,0.8391373456790123,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
2,36.0,2592000,0,0,1.0,5,4000.0,35.0,0.9697727623456791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
2,36.0,2592000,0,0,1.0,5,4000.0,35.0,0.9697727623456791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
342,21402.0,2592000,0,1,212.0,1,5000.0,13198.0,0.28074729938271603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5
342,21402.0,2592000,0,1,212.0,1,5000.0,13198.0,0.28074729938271603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5
1,5.0,5184000,0,0,1.0,5,15000.0,5.0,0.27461574074074074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
1,5.0,5184000,0,0,1.0,5,15000.0,5.0,0.27461574074074074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
1,5.0,5184000,0,0,1.0,5,15000.0,5.0,0.8579490740740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
1,5.0,5184000,0,0,1.0,5,15000.0,5.0,0.8579490740740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
0,0.0,5184000,0,0,0.0,5,1855.987725,0.0,0.24999479166666666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
0,0.0,5184000,0,0,0.0,5,1855.987725,0.0,0.24999479166666666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
0,0.0,5184000,0,0,0.0,5,1855.987725,0.0,0.833328125,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
0,0.0,5184000,0,0,0.0,5,1855.987725,0.0,0.833328125,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
2,2.0,2592000,0,0,1.0,5,666.0,1.0,0.8807912808641976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
2,2.0,2592000,0,0,1.0,5,666.0,1.0,0.8807912808641976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
0,0.0,5184000,0,0,0.0,2,7712.8119,0.0,0.1082079475308642,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
0,0.0,5184000,0,0,0.0,2,7712.8119,0.0,0.1082079475308642,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
0,0.0,5184000,0,0,0.0,2,7712.8119,0.0,0.6915412808641975,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
0,0.0,5184000,0,0,0.0,2,7712.8119,0.0,0.6915412808641975,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
